id,index,host_is_superhost,host_total_listings_count,host_identity_verified,colonia,alcaldía,código_postal,latitude,longitude,accommodates,bathrooms,bedrooms,beds,precio,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,first_review,last_review,review_scores_rating,insta_book,flexible_cancel,Tipo Listado,pets_allowed,gym,breakfast,washer,dryer,parking,elevator,pool,smoking_allowed,hot_tub,ad_duration,Entire home/apt,ln_price,nombre_x,pi_dist,nombre_y,metro_distance
34751629,171603,0,2,1,Centro Histórico,Cuauhtémoc,6000,19.43661,-99.1367,1,1.5,1,1,341,0,0,1,0,3,26/5/19,8/7/19,100,1,0,1,0,0,0,0,0,0,0,0,1,0,1.675599088,0,5.831882477,Palacio Postal,0.372670348,Allende,0.126256074
34752655,171635,1,2,0,San Diego Churubusco/Country Club,Coyoacán,4200,19.34425,-99.1327,4,1,2,2,609,0,0,1,0,1,15/6/19,15/6/19,100,1,0,1,1,0,0,0,0,1,0,0,0,0,1.051356291,1,6.411818268,Coyoacán,3.280983529,Tasqueña,0.876364619
34754192,171682,0,2,0,Guerrero,Cuauhtémoc,6300,19.44375,-99.14335,5,1,2,3,550,0,150,4,150,6,29/5/19,11/7/19,87,1,1,1,0,0,0,1,0,0,0,0,1,0,1.577034436,1,6.309918278,Alameda Central,0.897400097,Guerrero_1_3,0.206765266
34754583,171704,0,1,0,San Pedro De Los Pinos,Álvaro Obregón,1150,19.39155,-99.19532,2,1,1,1,550,0,500,1,0,1,16/6/19,16/6/19,100,1,1,0,0,0,0,0,1,0,0,0,0,0,0.985646523,1,6.309918278,La Condesa,3.153554526,Observatorio,0.865726992
34755439,171722,0,2,0,Del Valle,Benito Juárez,3100,19.3716,-99.16854,2,1,1,1,209,0,300,1,100,1,1/7/19,1/7/19,100,1,0,1,0,0,0,1,1,1,1,0,1,0,0.492823261,0,5.342334252,Cineteca Nacional,1.271454531,Hospital 20 de Nov.,0.2602149
34756162,171752,0,2,0,Del Valle,Benito Juárez,3100,19.37172,-99.1686,2,1,1,1,209,0,300,1,100,1,26/6/19,26/6/19,100,1,0,1,0,0,0,1,1,0,1,0,1,0,0.657097682,0,5.342334252,Cineteca Nacional,1.286068258,Hospital 20 de Nov.,0.252443328
34756272,171801,1,4,0,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.42956,-99.1682,3,1,0,1,1214,2500,400,2,100,9,30/5/19,2/7/19,98,1,0,1,0,0,0,0,1,1,1,0,0,0,1.544179552,1,7.101675972,Monumento a los Héroes de la Independencia,0.283841809,Insurgentes_1_5,0.841535946
34757560,171838,0,1,0,Roma Norte,Cuauhtémoc,6700,19.42304,-99.16159,3,2,2,1,854,0,300,1,0,1,2/6/19,2/6/19,100,1,1,0,0,0,0,0,1,0,1,0,1,0,1.4456149,1,6.749931194,Reforma 222,0.664852471,Insurgentes_1_5,0.18480662
34767987,171846,1,3,0,,Venustiano Carranza,15520,19.44013,-99.08032,1,1,0,1,398,0,0,1,100,14,20/5/19,11/7/19,99,1,0,1,0,0,0,0,0,0,0,0,1,0,1.872728393,1,5.986452005,Museo del Templo Mayor,5.378765626,Oceanía,0.907200609
34778020,171872,0,2,0,Nonoalco,Álvaro Obregón,1420,19.37989,-99.19472,4,1,2,3,493,0,100,1,250,3,6/6/19,14/7/19,87,1,0,1,0,1,0,1,1,0,1,0,1,0,1.314195363,1,6.200509174,Cineteca Nacional,3.786759119,Mixcoac_1,0.835216119
34778426,171928,0,26,0,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.43,-99.16331,4,1,1,2,398,0,245,2,120,10,17/5/19,11/7/19,90,1,0,1,0,0,0,1,1,1,0,0,0,0,1.971293045,0,5.986452005,Reforma 222,0.184244196,Insurgentes_1_5,0.711724415
34778519,171932,0,1,1,Del Valle,Benito Juárez,3100,19.38656,-99.16874,2,1,1,1,797,0,0,1,0,2,16/6/19,30/6/19,90,1,1,0,0,0,0,1,1,0,1,0,1,0,0.985646523,0,6.680854679,Cineteca Nacional,2.902874679,Eugenia,1.205451558
34779343,171974,0,1,0,Narvarte,Benito Juárez,3020,19.39817,-99.15502,2,2,1,2,379,0,300,1,100,1,11/6/19,11/6/19,100,1,1,0,1,1,0,1,1,0,1,0,0,0,1.149920943,0,5.937536205,La Condesa,2.917880621,Etiopía / Plaza de la Transpatencia,0.265545925
34783024,172012,0,1,1,Guerrero,Cuauhtémoc,6300,19.43892,-99.14735,4,2,2,2,778,0,250,1,0,2,21/5/19,25/5/19,100,0,1,0,0,0,0,1,1,0,1,0,0,0,1.839873509,1,6.656726524,Alameda Central,0.501138452,Hidalgo_1_2,0.135673822
34784760,172041,0,1,0,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.43454,-99.16999,2,1,1,1,455,0,0,1,0,5,26/6/19,8/7/19,100,1,1,0,0,0,0,1,1,0,1,0,0,0,0.657097682,0,6.120297419,Monumento a los Héroes de la Independencia,0.865922914,Normal,1.11773282
34784824,172066,0,1,0,,Tlalpan,14250,19.28414,-99.20983,1,1,1,1,209,0,0,1,0,2,24/5/19,31/5/19,100,1,1,0,0,0,0,1,1,0,0,0,0,0,1.774163741,0,5.342334252,Ciudad Universitaria,6.344080831,Universidad,5.831963245
34786730,172101,0,2,0,Roma Norte,Cuauhtémoc,6700,19.41833,-99.16383,2,1,1,1,379,0,0,1,95,1,15/6/19,15/6/19,100,1,0,1,0,0,0,0,1,0,0,0,0,0,1.018501407,0,5.937536205,Monumento a los Héroes de la Independencia,1.051191334,Insurgentes_1_5,0.588257402
34788942,172124,0,2,1,Hipódromo,Cuauhtémoc,6100,19.41387,-99.16981,2,1,1,1,759,0,0,1,0,3,24/5/19,30/5/19,100,1,1,1,1,0,0,1,1,0,0,0,0,0,1.741308856,0,6.632001777,La Condesa,0.766218151,Sevilla,0.897171023
34789433,172161,0,28,0,Juárez,Cuauhtémoc,6600,19.4241,-99.16994,2,1,1,1,2276,4743,474,2,190,1,23/6/19,23/6/19,100,0,0,1,1,0,0,0,1,0,0,0,1,0,0.755662334,1,7.730174795,Monumento a los Héroes de la Independencia,0.400655218,Sevilla,0.258937778
34789436,172184,0,1,0,San Pedro De Los Pinos,Benito Juárez,3800,19.39219,-99.18614,6,2,2,0,1404,0,300,4,300,4,22/5/19,2/7/19,100,1,0,0,0,1,0,1,1,1,1,0,0,0,1.807018625,1,7.247080585,La Condesa,2.616611557,San Pedro de Los Pinos,0.115653575
34789465,172215,0,1,0,,Azcapotzalco,2099,19.46642,-99.18849,4,2,2,2,702,0,300,1,0,1,16/6/19,16/6/19,98,1,1,0,0,0,0,0,0,1,1,0,1,1,0.985646523,1,6.553933404,Polanco,3.687610623,Refinería,0.33168378
34791428,172232,0,1,1,Santa Cruz Atoyac,Benito Juárez,3310,19.36739,-99.15868,4,1,3,5,930,0,100,5,150,1,18/6/19,18/6/19,20,1,1,0,1,0,0,0,0,1,0,0,1,0,0.919936754,1,6.835184586,Cineteca Nacional,0.987824485,Parque de los Venados,0.358106117
34792027,172262,0,1,0,Del Valle,Benito Juárez,3100,19.36877,-99.17653,1,1,1,1,209,0,0,1,0,2,25/5/19,15/6/19,90,1,1,0,0,0,0,1,0,0,0,0,0,0,1.708453972,0,5.342334252,Cineteca Nacional,1.516038604,Insurgentes Sur_1,0.579120743
34807879,172316,0,1,0,Guerrero,Cuauhtémoc,6300,19.44753,-99.13669,3,1,2,3,797,8880,0,3,285,3,22/6/19,7/7/19,93,0,1,0,0,1,1,1,1,1,1,0,0,0,0.788517218,1,6.680854679,Plaza de las tres culturas,0.46674338,Garibaldi_1,0.551947591
34808414,172340,0,1,0,San Diego Churubusco/Country Club,Iztapalapa,3590,19.35826,-99.13941,2,1,1,1,247,0,0,1,0,1,19/5/19,19/5/19,40,0,1,0,0,0,0,1,1,0,0,0,1,0,1.938438161,0,5.509388337,Museo Frida Kahlo,2.424342216,Ermita,0.523774099
34808774,172352,0,2,1,Santa Cruz Atoyac,Benito Juárez,3310,19.36507,-99.16246,1,1.5,0,1,455,0,250,1,0,1,16/6/19,16/6/19,100,0,1,1,0,1,0,0,0,0,1,1,0,0,0.985646523,0,6.120297419,Cineteca Nacional,0.54839477,Zapata,0.667048384
34809356,172394,1,2,1,San Pedro De Los Pinos,Álvaro Obregón,1183,19.39264,-99.19301,1,1,1,1,323,0,0,1,99,2,26/5/19,10/7/19,100,1,1,1,0,0,0,1,0,1,1,0,0,0,1.675599088,0,5.777652323,La Condesa,2.91306472,San Pedro de Los Pinos,0.779247255
34811258,172432,0,1,1,Centro Histórico,Cuauhtémoc,6000,19.43169,-99.14494,5,1,2,2,1119,0,379,2,304,2,22/6/19,30/6/19,100,0,1,0,0,0,0,1,1,1,0,0,0,0,0.788517218,1,7.020190708,Alameda Central,0.456062345,Juárez_1_3,0.345693901
34811489,172459,0,1,0,San Rafael,Cuauhtémoc,6470,19.43919,-99.15999,3,1,1,1,569,0,398,2,190,2,26/5/19,27/6/19,100,0,1,0,0,0,0,0,0,1,0,0,0,0,1.675599088,1,6.343880434,Monumento y Museo de la Revolución,0.709678306,San Cosme,0.312916158
34811950,172498,0,1,0,San Rafael,Cuauhtémoc,6470,19.43762,-99.16371,1,1,1,1,247,0,0,1,0,5,26/5/19,28/6/19,100,1,0,0,1,0,0,1,0,0,1,0,1,0,1.675599088,0,5.509388337,Reforma 222,0.974855371,San Cosme,0.552906026
34812657,172502,0,1,0,Tlacoquemecatl,Benito Juárez,3100,19.37739,-99.17254,2,1,1,1,474,2500,0,1,0,1,30/6/19,30/6/19,80,1,1,0,1,0,0,0,0,0,0,0,1,0,0.525678145,1,6.161207322,Cineteca Nacional,2.021946026,Hospital 20 de Nov.,0.628573318
34814509,172552,0,2,1,Centro Histórico,Cuauhtémoc,6000,19.4352,-99.14595,6,2,2,3,1328,3794,474,5,95,1,23/6/19,23/6/19,80,1,1,1,0,1,0,1,1,1,1,1,0,0,0.755662334,1,7.19142933,Alameda Central,0.211302481,Hidalgo_1_3,0.194535224
34815759,172567,0,2,0,Centro Histórico,Cuauhtémoc,6000,19.42893,-99.13148,2,1,1,1,550,0,0,1,200,3,31/5/19,23/6/19,100,1,1,1,0,0,1,1,1,0,1,0,1,0,1.511324668,0,6.309918278,Palacio Nacional,0.396439787,Pino Suárez_1_2,0.354121963
34817600,172614,0,1,0,,Coyoacán,4730,19.29768,-99.15434,1,1,1,1,304,3000,0,1,100,7,23/5/19,14/7/19,89,0,1,0,0,0,0,1,1,1,0,0,1,0,1.807018625,0,5.717027701,Estadio Azteca,0.697415718,Universidad,3.613712484
34818084,172641,0,88,0,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.43317,-99.16937,8,3,3,3,1613,0,0,1,0,14,26/5/19,7/7/19,100,1,1,1,1,0,0,0,0,1,1,0,0,0,1.675599088,1,7.385851078,Monumento a los Héroes de la Independencia,0.702035492,Insurgentes_1_5,1.242207687
34819073,172671,0,88,0,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.43279,-99.16784,8,2.5,3,3,2504,0,0,1,0,13,30/5/19,11/7/19,88,1,1,1,1,0,0,0,0,1,1,0,0,0,1.544179552,1,7.825644732,Monumento a los Héroes de la Independencia,0.638623353,Insurgentes_1_5,1.129209931
34836567,172701,0,1,0,Roma Norte,Cuauhtémoc,6700,19.41996,-99.1674,5,1,2,3,1005,0,500,2,289,6,19/6/19,12/7/19,100,1,1,0,0,0,0,1,1,1,0,0,0,0,0.88708187,1,6.91274282,Monumento a los Héroes de la Independencia,0.787983486,Sevilla,0.410922118
34839640,172727,0,1,1,Narvarte,Benito Juárez,3020,19.40097,-99.14647,2,2,1,1,341,10000,150,1,150,3,1/6/19,23/6/19,100,1,0,0,0,0,0,1,1,1,1,0,0,0,1.478469784,0,5.831882477,Arena México,2.67200556,Lázaro Cárdenas,0.708608178
34840194,172754,0,2,0,Roma Sur,Cuauhtémoc,6760,19.40715,-99.165,2,1,1,1,379,0,0,1,0,1,10/7/19,10/7/19,100,0,1,1,0,0,0,1,1,1,1,0,0,0,0.197129305,0,5.937536205,La Condesa,1.488738659,Chilpancingo_1_2,0.379493993
34842260,172784,0,1,0,Hipódromo,Cuauhtémoc,6100,19.40647,-99.17311,5,2,2,2,1802,0,480,2,150,3,29/6/19,12/7/19,100,1,1,0,0,0,0,1,1,1,1,0,0,0,0.558533029,1,7.496652438,La Condesa,0.95048539,Chilpancingo_1_2,0.509788767
34864302,172814,0,2,0,Nápoles,Benito Juárez,3810,19.39791,-99.17334,1,1,1,1,190,0,0,1,0,9,5/6/19,10/7/19,100,1,1,1,0,0,0,0,0,0,0,0,0,0,1.347050247,0,5.247024072,La Condesa,1.846885196,Patriotismo_1_2,1.008853963
34865886,172856,0,1,0,Morelos,Cuauhtémoc,6200,19.45131,-99.12597,2,1,2,2,949,10000,200,3,200,3,16/6/19,4/7/19,100,0,1,0,0,1,0,0,1,1,1,0,1,0,0.985646523,1,6.855408799,Plaza de las tres culturas,1.220530586,Tepito,1.013096478
34866594,172881,0,2,0,Juárez,Cuauhtémoc,6600,19.4249,-99.16688,4,1,1,1,1024,0,400,3,500,2,15/6/19,30/6/19,100,1,0,1,0,0,0,1,1,1,1,0,0,0,1.018501407,1,6.931471806,Monumento a los Héroes de la Independencia,0.254470696,Insurgentes_1_5,0.406899534
34867262,172904,0,1,1,Hipódromo,Cuauhtémoc,6100,19.41042,-99.16827,1,1,0,1,247,0,0,1,0,1,24/5/19,24/5/19,98,1,1,0,1,0,0,0,0,0,0,0,1,0,1.741308856,0,5.509388337,La Condesa,1.015199834,Chilpancingo_1_2,0.518286364
34867546,172934,0,10,0,Nápoles,Benito Juárez,3840,19.38654,-99.181,2,1,1,1,588,2000,0,1,0,1,17/6/19,17/6/19,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0.952791638,1,6.376726948,La Condesa,3.094407902,San Antonio,0.619370747
34868066,172957,0,2,0,Centro Histórico,Cuauhtémoc,6000,19.43063,-99.1324,2,1,1,1,550,0,0,1,200,3,26/5/19,10/6/19,73,1,1,1,0,0,1,1,1,0,1,0,1,0,1.675599088,0,6.309918278,Palacio Nacional,0.233770882,Zócalo,0.225837912
34868388,172994,0,1,0,San Pedro De Los Pinos,Álvaro Obregón,1180,19.38999,-99.18956,3,2,2,2,493,2000,0,1,0,2,22/5/19,25/5/19,100,1,1,0,0,0,0,1,1,1,1,0,0,0,1.807018625,1,6.200509174,La Condesa,2.98428843,San Pedro de Los Pinos,0.42434206
34869805,173026,0,1,1,,Coyoacán,4310,19.33884,-99.18534,3,1,1,2,398,0,190,2,190,2,25/5/19,3/6/19,100,1,1,0,0,0,1,1,1,1,1,0,0,0,1.708453972,0,5.986452005,Ciudad Universitaria,0.259977917,Copilco,0.972284137
34892932,173051,0,1,0,Tabacalera,Cuauhtémoc,6030,19.43728,-99.15051,4,1.5,2,4,1499,0,250,1,0,2,10/6/19,2/7/19,100,0,0,0,0,0,0,1,1,1,1,0,0,1,1.182775827,1,7.312553498,Paseo de la Reforma,0.409646195,Hidalgo_1_2,0.338658359
34894333,173096,1,3,0,Peralvillo,Cuauhtémoc,8900,19.46511,-99.14078,4,1,2,2,552,0,0,5,150,13,3/6/19,8/7/19,98,0,0,1,0,0,0,1,1,1,1,0,0,0,1.4456149,1,6.313548046,Plaza de las tres culturas,1.533303941,La Raza_1_2,0.476061801
34896743,173124,0,26,0,,Coyoacán,4700,19.30663,-99.18127,4,1,2,3,1008,3000,540,1,0,4,31/5/19,1/7/19,100,0,0,1,0,0,0,1,1,1,1,0,0,0,1.544179552,1,6.915723449,Estadio Azteca,3.263152487,Universidad,2.107199019
34903509,173147,1,10,0,Roma Norte,Cuauhtémoc,6700,19.4182,-99.15542,3,1.5,1,2,1328,0,360,1,0,3,27/5/19,30/6/19,100,0,0,1,0,0,0,1,1,1,1,0,0,0,1.642744204,1,7.19142933,Arena México,0.815649533,Hospital General_1,0.551615648
34904923,173174,0,2,0,Escandón,Miguel Hidalgo,11800,19.40381,-99.17974,1,1,1,1,247,0,0,1,0,1,19/6/19,19/6/19,98,1,1,1,1,0,0,1,1,0,0,0,1,0,0.88708187,0,5.509388337,La Condesa,1.180864495,Patriotismo_1_2,0.239067926
34905754,173204,0,33,0,Nápoles,Benito Juárez,3810,19.39457,-99.17762,4,2,2,2,1404,1950,700,1,0,2,28/5/19,15/7/19,100,0,0,1,0,0,0,1,1,0,1,0,0,0,1.60988932,1,7.247080585,La Condesa,2.175806883,San Pedro de Los Pinos,0.92775353
34906096,173237,0,2,0,Roma Norte,Cuauhtémoc,6700,19.41829,-99.15693,3,1.5,1,1,1328,0,360,1,0,2,31/5/19,30/6/19,100,0,0,1,0,0,0,1,1,0,1,0,0,0,1.511324668,1,7.19142933,Arena México,0.897936858,Hospital General_1,0.642726277
34907778,173267,0,1,0,Narvarte,Benito Juárez,3010,19.40198,-99.14855,4,2,2,2,1404,0,350,1,0,3,30/5/19,5/6/19,100,0,1,0,0,0,0,1,1,1,1,0,1,0,1.544179552,1,7.247080585,Arena México,2.526222203,Lázaro Cárdenas,0.713289281
34908326,173301,0,2,0,Roma Norte,Cuauhtémoc,6700,19.42119,-99.16412,6,3,3,4,1594,0,400,5,500,1,6/7/19,6/7/19,100,1,0,1,0,0,0,0,0,1,0,0,0,0,0.328548841,1,7.374001859,Monumento a los Héroes de la Independencia,0.752698593,Insurgentes_1_5,0.282363962
34911157,173328,0,2,0,,Álvaro Obregón,1219,19.38052,-99.25485,3,1,1,1,1214,0,455,1,0,3,7/6/19,28/6/19,87,1,0,1,0,1,0,1,1,1,1,1,0,1,1.281340479,1,7.101675972,Plaza San Jacinto,7.676852988,Observatorio,5.984160334
34914669,173358,0,4,0,,La Magdalena Contreras,10369,19.30662,-99.26643,4,1,2,2,362,3300,370,2,170,1,15/7/19,15/7/19,80,1,0,1,0,0,0,1,1,1,0,0,0,0,0.065709768,1,5.891644212,Plaza San Jacinto,8.835966529,Universidad,9.883074937
34930003,173371,0,1,0,Anzures,Miguel Hidalgo,11590,19.42616,-99.17698,1,1,1,1,455,0,0,1,0,3,8/6/19,16/6/19,93,1,1,0,0,0,0,1,0,0,1,0,0,0,1.248485595,0,6.120297419,Castillo de Chapultepec,0.823801127,Chapultepec,0.657313995
34930490,173415,0,1,0,Polanco,Miguel Hidalgo,11550,19.43719,-99.19032,4,1,2,2,1499,3794,360,1,0,5,26/5/19,30/6/19,100,1,1,0,0,0,0,1,1,1,1,0,0,0,1.675599088,0,7.312553498,Polanco,0.661583795,Polanco,0.426329545
34936326,173444,0,1,0,San Pedro De Los Pinos,Benito Juárez,3800,19.38825,-99.18752,2,1,1,1,266,0,95,1,95,2,8/7/19,15/7/19,100,1,0,0,0,0,0,0,1,1,0,0,0,0,0.262839073,0,5.583496309,La Condesa,3.077216644,San Pedro de Los Pinos,0.380099018
34937424,173462,0,1,0,Narvarte,Benito Juárez,3020,19.3851,-99.15309,5,3,3,3,1043,0,250,1,0,4,6/6/19,7/7/19,100,1,1,0,0,0,0,1,1,1,1,0,1,0,1.314195363,1,6.949856455,Cineteca Nacional,2.980404823,Eugenia,0.454928111
34939280,173491,0,1,0,Roma Norte,Cuauhtémoc,6700,19.42025,-99.1763,4,1,2,2,1195,0,0,1,0,6,27/5/19,16/6/19,100,1,1,0,1,0,0,1,1,0,0,0,1,0,1.642744204,1,7.085901464,Castillo de Chapultepec,0.588564677,Chapultepec,0.030198044
34939870,173537,0,1,0,Roma Norte,Cuauhtémoc,6700,19.4193,-99.15562,2,1,1,1,341,0,0,1,0,1,14/6/19,14/6/19,98,1,1,0,0,0,0,1,0,0,0,0,1,0,1.051356291,0,5.831882477,Arena México,0.724970528,Niños Héroes_1,0.564352884
34940804,173564,0,1,0,Condesa,Cuauhtémoc,6170,19.41052,-99.18223,4,2,2,2,1802,1950,700,2,0,3,18/6/19,30/6/19,100,0,0,0,0,0,0,1,1,0,1,0,0,0,0.919936754,1,7.496652438,La Condesa,0.670504074,Juanacatlán,0.265030023
34943941,173601,0,1,1,Anzures,Cuauhtémoc,11590,19.42938,-99.17387,2,1,1,1,759,0,0,1,250,1,14/7/19,14/7/19,100,0,1,0,0,0,0,1,1,0,1,0,0,0,0.065709768,0,6.632001777,Monumento a los Héroes de la Independencia,0.693554846,Sevilla,0.894015651
34945450,173627,1,2,0,Alamos,Benito Juárez,3400,19.39817,-99.14012,3,1,2,2,304,0,0,1,0,16,24/5/19,7/7/19,96,1,1,1,0,0,0,0,0,0,0,0,0,0,1.741308856,0,5.717027701,Arena México,3.164087032,Xola_1,0.438410621
34947376,173654,0,1,0,San Pedro De Los Pinos,Benito Juárez,3800,19.3929,-99.18206,3,1.5,1,1,702,0,330,1,0,1,26/6/19,26/6/19,100,1,1,0,0,0,0,1,1,1,0,0,0,0,0.657097682,1,6.553933404,La Condesa,2.416969153,San Pedro de Los Pinos,0.427307552
34948464,173696,0,1,0,Morelos,Cuauhtémoc,6200,19.45225,-99.1293,2,1.5,2,2,455,0,250,2,150,7,4/6/19,14/7/19,94,0,1,0,0,0,0,0,0,1,0,0,1,0,1.379905132,0,6.120297419,Plaza de las tres culturas,0.873696823,Lagunilla,1.044504767
34948626,173714,0,2,0,Hipódromo,Cuauhtémoc,6100,19.4053,-99.17066,2,1,1,1,341,0,150,2,200,4,27/5/19,26/6/19,100,0,1,1,0,1,0,1,1,0,1,0,0,0,1.642744204,0,5.831882477,La Condesa,1.193143075,Chilpancingo_1_2,0.251942219
34948738,173744,0,3,0,Nápoles,Benito Juárez,3810,19.39651,-99.17455,2,1,1,1,835,0,250,3,350,2,27/6/19,6/7/19,70,1,1,1,0,0,0,0,0,0,0,1,0,0,0.624242798,0,6.727431725,La Condesa,1.977936198,Patriotismo_1_2,1.089724464
34966986,173771,0,2,1,Tabacalera,Cuauhtémoc,6030,19.43662,-99.15002,4,1,2,3,1043,0,0,1,0,11,30/5/19,14/7/19,96,1,0,1,0,0,0,0,0,0,0,0,0,0,1.544179552,1,6.949856455,Paseo de la Reforma,0.382808845,Hidalgo_1_2,0.30838199
34969254,173811,0,1,1,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.42798,-99.17237,4,2,2,2,1594,2499,449,4,250,2,28/6/19,1/7/19,100,0,0,0,0,0,0,1,1,0,1,0,0,0,0.591387914,1,7.374001859,Monumento a los Héroes de la Independencia,0.496955181,Sevilla,0.697348086
34974252,173835,0,1,0,Polanco,Miguel Hidalgo,,19.44436,-99.20623,1,1,1,1,285,0,100,1,0,1,31/5/19,31/5/19,100,0,1,0,0,0,0,0,0,0,0,0,0,0,1.511324668,0,5.65248918,Polanco,1.60878486,San Joaquín,1.537656355
34977625,173864,0,1,0,Condesa,Cuauhtémoc,6140,19.41569,-99.17583,2,1,1,1,759,0,95,1,190,4,21/6/19,5/7/19,100,1,0,0,0,0,0,1,1,0,1,0,0,0,0.821372102,0,6.632001777,La Condesa,0.218294819,Chapultepec,0.513632239
34978803,173885,0,1,0,Coyoacán,Coyoacán,4100,19.35156,-99.16022,4,2,2,2,1992,0,0,1,0,1,12/7/19,12/7/19,100,0,1,0,0,0,0,1,1,1,0,0,0,0,0.131419536,1,7.596894438,Coyoacán,0.407491653,Eje Central_1_3,1.418506721
34979048,173925,0,2,0,Polanco,Miguel Hidalgo,,19.44509,-99.21282,2,1,1,1,398,0,200,1,0,1,6/6/19,6/6/19,100,1,1,1,0,0,0,0,0,0,0,0,0,0,1.314195363,0,5.986452005,Polanco,2.190682416,Cuatro Caminos,1.497310496
34979594,173961,0,1,0,Colonia Cuauhtémoc,Cuauhtémoc,6500,19.43298,-99.17013,2,1,1,1,797,14873,569,1,493,2,11/6/19,15/7/19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149920943,1,6.680854679,Monumento a los Héroes de la Independencia,0.705849183,Sevilla,1.233411976
35001408,173984,1,2,0,Hipódromo,Cuauhtémoc,6100,19.40544,-99.17689,4,2,2,2,1499,6640,379,1,0,3,26/6/19,6/7/19,100,1,0,1,0,0,0,1,1,1,1,0,0,0,0.657097682,1,7.312553498,La Condesa,0.967520423,Patriotismo_1_2,0.166028912
35003370,174014,1,30,0,Hipódromo,Cuauhtémoc,6100,19.40655,-99.17271,2,1,1,1,799,0,0,3,300,14,26/5/19,8/7/19,93,1,1,1,0,0,0,0,1,0,0,0,1,0,1.708453972,1,6.683360946,La Condesa,0.96192121,Chilpancingo_1_2,0.470007317
35006032,174045,0,2,0,Polanco,Miguel Hidalgo,11460,19.44462,-99.18745,2,1,1,1,190,0,96,1,97,3,9/6/19,18/6/19,93,1,1,1,0,0,0,1,0,0,0,0,0,0,1.215630711,0,5.247024072,Polanco,1.463752032,San Joaquín,0.447336273
35006135,174075,0,2,0,Polanco,Miguel Hidalgo,11550,19.42959,-99.20052,3,1,1,2,1309,20000,350,1,0,2,30/6/19,7/7/19,100,0,0,1,0,0,0,1,1,0,1,0,0,0,0.525678145,1,7.177018766,Polanco,0.705546367,Auditorio,1.036275106
35007638,174098,0,1,0,Centro Histórico,Cuauhtémoc,6000,19.42715,-99.13906,3,1,2,2,702,0,0,1,0,9,2/6/19,7/7/19,96,1,1,0,0,0,0,0,0,0,0,0,0,0,1.4456149,1,6.553933404,Gran Hotel Ciudad de México,0.719231018,Isabel la Católica_1_5,0.174670314
35010782,174134,0,1,0,Nápoles,Benito Juárez,3840,19.38648,-99.17826,2,1,1,1,417,0,100,1,0,1,9/7/19,9/7/19,100,0,1,0,0,0,0,1,1,0,1,0,0,0,0.229984189,0,6.033086222,La Condesa,3.076506884,San Antonio,0.895540025
35017599,174157,0,1,0,Centro Histórico,Cuauhtémoc,6090,19.42739,-99.13218,2,1,2,1,398,0,0,1,0,1,3/6/19,3/6/19,60,1,1,0,1,0,0,0,0,1,0,0,1,0,1.412760016,0,5.986452005,Palacio Nacional,0.5737192,Pino Suárez_1_2,0.168244741
35032281,174194,1,30,0,Hipódromo,Cuauhtémoc,6100,19.4048,-99.17454,2,1.5,1,1,797,0,0,3,250,8,31/5/19,7/7/19,98,1,1,1,0,0,0,0,1,0,0,0,0,0,1.511324668,1,6.680854679,La Condesa,1.07285361,Patriotismo_1_2,0.420810818
35032616,174224,0,1,1,Roma Sur,Cuauhtémoc,6760,19.40598,-99.15939,1,1,1,1,455,0,0,1,0,2,19/6/19,28/6/19,100,1,1,0,0,0,0,1,1,1,1,0,1,0,0.88708187,0,6.120297419,La Condesa,2.067430768,Centro Médico_1_2,0.457440445
35037886,174266,1,3,0,Atlampa,Azcapotzalco,2970,19.46609,-99.15613,5,1,2,4,892,0,390,1,129,5,9/6/19,15/7/19,100,1,1,1,0,1,0,1,1,1,1,0,0,0,1.215630711,1,6.793466133,Plaza de las tres culturas,2.51854584,La Raza_1_2,1.820121117
35039078,174284,1,30,0,Hipódromo,Cuauhtémoc,6100,19.40495,-99.17225,4,1,2,2,1005,0,0,5,250,8,17/6/19,10/7/19,83,1,1,1,0,0,0,0,1,0,0,0,0,0,0.952791638,1,6.91274282,La Condesa,1.141856098,Chilpancingo_1_2,0.423036063
35040176,174328,0,1,0,San Rafael,Cuauhtémoc,6470,19.43716,-99.16432,2,1,0,1,550,5000,300,1,0,4,27/5/19,11/6/19,100,0,1,0,0,0,0,1,1,0,0,0,0,1,1.642744204,1,6.309918278,Reforma 222,0.940005595,San Cosme,0.630544904
35040205,174341,0,1,0,Juárez,Cuauhtémoc,6600,19.43375,-99.15211,2,1,1,2,398,0,0,3,0,1,9/6/19,9/6/19,20,1,1,0,0,0,0,0,1,0,0,0,1,0,1.215630711,0,5.986452005,Paseo de la Reforma,0.06305285,Juárez_1_3,0.46232401
